time,o,h,l,c,volume,complete
2019-02-12 21:00:00,1.13328,1.13335,1.13287,1.13292,82,True
2019-02-12 21:30:00,1.13294,1.133,1.13273,1.13274,80,True
2019-02-12 22:00:00,1.13292,1.13346,1.13272,1.13306,110,True
2019-02-12 22:30:00,1.13308,1.13325,1.1329,1.13311,74,True
2019-02-12 23:00:00,1.13307,1.1339,1.13299,1.13375,260,True
2019-02-12 23:30:00,1.13374,1.13391,1.13329,1.13346,110,True
2019-02-13 00:00:00,1.13344,1.13361,1.13297,1.1332,180,True
2019-02-13 00:30:00,1.13317,1.13317,1.1328,1.13285,122,True
2019-02-13 01:00:00,1.13287,1.13371,1.13285,1.13363,603,True
2019-02-13 01:30:00,1.13365,1.13369,1.13319,1.1336,171,True
2019-02-13 02:00:00,1.13357,1.1339,1.13349,1.13361,172,True
2019-02-13 02:30:00,1.13363,1.13382,1.13343,1.13365,138,True
2019-02-13 03:00:00,1.13362,1.13423,1.13358,1.13383,138,True
2019-02-13 03:30:00,1.1338,1.13422,1.1338,1.13411,120,True
2019-02-13 04:00:00,1.13408,1.13408,1.13387,1.134,118,True
2019-02-13 04:30:00,1.13398,1.13406,1.1337,1.13375,76,True
2019-02-13 05:00:00,1.13373,1.13398,1.13358,1.13369,102,True
2019-02-13 05:30:00,1.13372,1.13403,1.13351,1.1339,111,True
2019-02-13 06:00:00,1.13389,1.13393,1.13357,1.13373,119,True
2019-02-13 06:30:00,1.13371,1.13383,1.13304,1.13329,209,True
2019-02-13 07:00:00,1.13326,1.13342,1.13254,1.13285,318,True
2019-02-13 07:30:00,1.13283,1.13298,1.13198,1.13204,368,True
2019-02-13 08:00:00,1.13202,1.1324,1.13136,1.13217,501,True
2019-02-13 08:30:00,1.13219,1.13289,1.1321,1.13281,348,True
2019-02-13 09:00:00,1.13284,1.13351,1.13242,1.13261,377,True
2019-02-13 09:30:00,1.13264,1.13269,1.13212,1.13215,369,True
2019-02-13 10:00:00,1.13219,1.13219,1.13133,1.13139,408,True
2019-02-13 10:30:00,1.13136,1.13195,1.13133,1.13177,246,True
2019-02-13 11:00:00,1.13175,1.1322,1.13148,1.1317,304,True
2019-02-13 11:30:00,1.13168,1.1332,1.13119,1.13306,395,True
2019-02-13 12:00:00,1.13303,1.13303,1.13153,1.13173,506,True
2019-02-13 12:30:00,1.1317,1.1317,1.13055,1.13064,290,True
2019-02-13 13:00:00,1.13068,1.13095,1.13041,1.13078,461,True
2019-02-13 13:30:00,1.13081,1.13087,1.12898,1.1292,1766,True
2019-02-13 14:00:00,1.12923,1.12941,1.12815,1.12838,896,True
2019-02-13 14:30:00,1.1284,1.12996,1.12825,1.1299,647,True
2019-02-13 15:00:00,1.12992,1.13046,1.12961,1.12968,575,True
2019-02-13 15:30:00,1.1297,1.12999,1.12863,1.12871,529,True
2019-02-13 16:00:00,1.12873,1.12911,1.12846,1.12895,436,True
2019-02-13 16:30:00,1.12893,1.12907,1.12841,1.12885,430,True
2019-02-13 17:00:00,1.12887,1.12905,1.1276,1.12787,357,True
2019-02-13 17:30:00,1.12789,1.1282,1.12733,1.12769,394,True
2019-02-13 18:00:00,1.12771,1.12817,1.12769,1.128,271,True
2019-02-13 18:30:00,1.12798,1.12838,1.12779,1.12802,188,True
2019-02-13 19:00:00,1.12799,1.12799,1.12676,1.12715,325,True
2019-02-13 19:30:00,1.12713,1.12732,1.12694,1.1271,230,True
2019-02-13 20:00:00,1.12708,1.12725,1.12691,1.12696,181,True
2019-02-13 20:30:00,1.12699,1.12703,1.1265,1.12671,154,True
2019-02-13 21:00:00,1.12669,1.12683,1.12664,1.12668,90,True
2019-02-13 21:30:00,1.12667,1.12675,1.1261,1.12619,146,True
2019-02-13 22:00:00,1.12629,1.12685,1.12623,1.12653,131,True
2019-02-13 22:30:00,1.12655,1.12668,1.12505,1.12582,623,True
2019-02-13 23:00:00,1.12581,1.12611,1.12569,1.12595,123,True
2019-02-13 23:30:00,1.12597,1.12658,1.12581,1.12656,72,True
2019-02-14 00:00:00,1.12654,1.12654,1.12616,1.12626,161,True
2019-02-14 00:30:00,1.12629,1.1269,1.12626,1.1265,138,True
2019-02-14 01:00:00,1.12648,1.12675,1.12633,1.12674,157,True
2019-02-14 01:30:00,1.12672,1.12705,1.12668,1.12701,186,True
2019-02-14 02:00:00,1.127,1.12727,1.12695,1.12714,90,True
2019-02-14 02:30:00,1.12712,1.12732,1.12701,1.1273,76,True
2019-02-14 03:00:00,1.12732,1.12791,1.12732,1.12786,146,True
2019-02-14 03:30:00,1.12789,1.12844,1.12784,1.12826,245,True
2019-02-14 04:00:00,1.12824,1.12824,1.12778,1.12783,107,True
2019-02-14 04:30:00,1.12786,1.12808,1.12786,1.12808,80,True
2019-02-14 05:00:00,1.1281,1.12827,1.12797,1.12827,84,True
2019-02-14 05:30:00,1.1283,1.12842,1.12796,1.12809,140,True
2019-02-14 06:00:00,1.12809,1.12811,1.1275,1.12775,201,True
2019-02-14 06:30:00,1.12777,1.12808,1.1276,1.12789,165,True
2019-02-14 07:00:00,1.12788,1.12956,1.12727,1.12874,1134,True
2019-02-14 07:30:00,1.12872,1.12879,1.12805,1.12869,384,True
2019-02-14 08:00:00,1.12871,1.12907,1.12601,1.1265,876,True
2019-02-14 08:30:00,1.12648,1.1268,1.12505,1.12605,865,True
2019-02-14 09:00:00,1.12602,1.12704,1.12573,1.12698,520,True
2019-02-14 09:30:00,1.12701,1.12705,1.12649,1.12673,364,True
2019-02-14 10:00:00,1.12676,1.12826,1.12673,1.12716,607,True
2019-02-14 10:30:00,1.12719,1.12733,1.12689,1.12723,283,True
2019-02-14 11:00:00,1.12726,1.12804,1.1272,1.1275,415,True
2019-02-14 11:30:00,1.12752,1.12764,1.12659,1.12699,374,True
2019-02-14 12:00:00,1.12701,1.12775,1.12668,1.12698,401,True
2019-02-14 12:30:00,1.12696,1.12709,1.12643,1.12666,369,True
2019-02-14 13:00:00,1.12664,1.12732,1.12619,1.12712,571,True
2019-02-14 13:30:00,1.1271,1.13104,1.12709,1.13031,2690,True
2019-02-14 14:00:00,1.13028,1.13053,1.12893,1.12996,1178,True
2019-02-14 14:30:00,1.12994,1.13058,1.12949,1.12968,1098,True
2019-02-14 15:00:00,1.12969,1.12974,1.1284,1.12858,948,True
2019-02-14 15:30:00,1.12856,1.12856,1.12654,1.1277,1295,True
2019-02-14 16:00:00,1.12772,1.12784,1.12714,1.12757,678,True
2019-02-14 16:30:00,1.12759,1.12848,1.12753,1.12845,434,True
2019-02-14 17:00:00,1.12843,1.12893,1.12816,1.12881,508,True
2019-02-14 17:30:00,1.12884,1.12989,1.12884,1.12974,588,True
2019-02-14 18:00:00,1.12972,1.12987,1.12927,1.12957,336,True
2019-02-14 18:30:00,1.1296,1.13012,1.1295,1.13004,216,True
2019-02-14 19:00:00,1.13002,1.13036,1.12979,1.12987,263,True
2019-02-14 19:30:00,1.12985,1.13028,1.1298,1.13015,242,True
2019-02-14 20:00:00,1.13012,1.13016,1.12979,1.12988,189,True
2019-02-14 20:30:00,1.12985,1.12993,1.12922,1.12922,192,True
2019-02-14 21:00:00,1.12925,1.12935,1.12918,1.12925,55,True
2019-02-14 21:30:00,1.12929,1.12972,1.12929,1.12972,94,True
2019-02-14 22:00:00,1.12971,1.12981,1.12963,1.12976,42,True
2019-02-14 22:30:00,1.1297,1.12976,1.1295,1.12959,73,True
2019-02-14 23:00:00,1.12961,1.12976,1.12955,1.12971,109,True
2019-02-14 23:30:00,1.12967,1.12974,1.12948,1.12957,138,True
2019-02-15 00:00:00,1.12954,1.12976,1.12936,1.12943,147,True
2019-02-15 00:30:00,1.12941,1.12946,1.12907,1.12936,115,True
2019-02-15 01:00:00,1.12933,1.12933,1.12869,1.12904,138,True
2019-02-15 01:30:00,1.12903,1.12903,1.12865,1.12881,202,True
2019-02-15 02:00:00,1.12883,1.12896,1.12871,1.12878,101,True
2019-02-15 02:30:00,1.1288,1.12891,1.12855,1.12891,92,True
2019-02-15 03:00:00,1.12888,1.129,1.12883,1.12898,57,True
2019-02-15 03:30:00,1.12896,1.12901,1.12867,1.12873,47,True
2019-02-15 04:00:00,1.1287,1.12875,1.12846,1.1287,69,True
2019-02-15 04:30:00,1.12868,1.1288,1.12861,1.1288,54,True
2019-02-15 05:00:00,1.12878,1.12882,1.12855,1.12868,86,True
2019-02-15 05:30:00,1.12865,1.12865,1.12834,1.12859,74,True
2019-02-15 06:00:00,1.12856,1.12874,1.12854,1.12871,101,True
2019-02-15 06:30:00,1.12868,1.12904,1.12855,1.12901,152,True
2019-02-15 07:00:00,1.12899,1.12921,1.12806,1.12836,434,True
2019-02-15 07:30:00,1.12834,1.12835,1.12722,1.12797,353,True
2019-02-15 08:00:00,1.128,1.12813,1.1269,1.12735,549,True
2019-02-15 08:30:00,1.12737,1.12781,1.12707,1.12769,331,True
2019-02-15 09:00:00,1.12766,1.12797,1.12723,1.12782,337,True
2019-02-15 09:30:00,1.12786,1.12845,1.12772,1.1284,371,True
2019-02-15 10:00:00,1.12837,1.1287,1.1278,1.12803,393,True
2019-02-15 10:30:00,1.12801,1.1284,1.12748,1.12753,285,True
2019-02-15 11:00:00,1.1275,1.12777,1.12724,1.12747,324,True
2019-02-15 11:30:00,1.12744,1.12779,1.12726,1.12736,253,True
2019-02-15 12:00:00,1.12738,1.12807,1.12692,1.12723,455,True
2019-02-15 12:30:00,1.12721,1.12743,1.12591,1.12634,430,True
2019-02-15 13:00:00,1.12636,1.12647,1.12404,1.12442,850,True
2019-02-15 13:30:00,1.1245,1.126,1.12349,1.12534,1694,True
2019-02-15 14:00:00,1.12537,1.12872,1.12524,1.12819,1602,True
2019-02-15 14:30:00,1.12817,1.12848,1.1268,1.12703,1043,True
2019-02-15 15:00:00,1.12698,1.12771,1.12584,1.12657,860,True
2019-02-15 15:30:00,1.12659,1.12693,1.12628,1.12639,940,True
2019-02-15 16:00:00,1.12643,1.12755,1.12616,1.1275,782,True
2019-02-15 16:30:00,1.12752,1.12752,1.12664,1.12687,389,True
2019-02-15 17:00:00,1.12685,1.12779,1.12675,1.12754,330,True
2019-02-15 17:30:00,1.12756,1.12764,1.12718,1.12736,218,True
2019-02-15 18:00:00,1.12735,1.12856,1.12729,1.12849,341,True
2019-02-15 18:30:00,1.12851,1.13067,1.12848,1.13006,708,True
2019-02-15 19:00:00,1.13007,1.13041,1.12977,1.12998,395,True
2019-02-15 19:30:00,1.12996,1.13011,1.12948,1.12958,218,True
2019-02-15 20:00:00,1.12959,1.13004,1.12955,1.12992,209,True
2019-02-15 20:30:00,1.1299,1.13017,1.12972,1.12998,114,True
2019-02-15 21:00:00,1.13,1.13004,1.12926,1.1294,163,True
2019-02-15 21:30:00,1.12938,1.13013,1.12917,1.12996,185,True
2019-02-17 22:00:00,1.12947,1.1298,1.12923,1.12926,49,True
2019-02-17 22:30:00,1.12925,1.1296,1.12909,1.12933,27,True
2019-02-17 23:00:00,1.12922,1.1294,1.12904,1.1293,88,True
2019-02-17 23:30:00,1.12928,1.12966,1.12926,1.12958,94,True
2019-02-18 00:00:00,1.12956,1.13028,1.12946,1.13026,169,True
2019-02-18 00:30:00,1.13027,1.13058,1.1302,1.13038,113,True
2019-02-18 01:00:00,1.13035,1.13097,1.13034,1.13076,132,True
2019-02-18 01:30:00,1.13072,1.13124,1.13055,1.13104,109,True
2019-02-18 02:00:00,1.13102,1.13212,1.13102,1.13178,216,True
2019-02-18 02:30:00,1.1318,1.13268,1.1318,1.13186,204,True
2019-02-18 03:00:00,1.13184,1.13219,1.1317,1.13201,140,True
2019-02-18 03:30:00,1.13199,1.13225,1.13178,1.1318,123,True
2019-02-18 04:00:00,1.13183,1.1319,1.13164,1.13171,75,True
2019-02-18 04:30:00,1.13168,1.13168,1.13116,1.13127,72,True
2019-02-18 05:00:00,1.13129,1.13142,1.13107,1.13116,98,True
2019-02-18 05:30:00,1.13118,1.13118,1.13075,1.13093,107,True
2019-02-18 06:00:00,1.13093,1.1311,1.13073,1.13091,113,True
2019-02-18 06:30:00,1.13089,1.13123,1.13075,1.13089,135,True
2019-02-18 07:00:00,1.13087,1.13162,1.13079,1.13097,377,True
2019-02-18 07:30:00,1.13099,1.13151,1.13024,1.13079,446,True
2019-02-18 08:00:00,1.13076,1.13083,1.12956,1.12994,524,True
2019-02-18 08:30:00,1.12996,1.13092,1.12987,1.13084,370,True
2019-02-18 09:00:00,1.13086,1.13121,1.1307,1.13087,248,True
2019-02-18 09:30:00,1.13085,1.13195,1.13065,1.13161,416,True
2019-02-18 10:00:00,1.13159,1.13223,1.13118,1.13221,298,True
2019-02-18 10:30:00,1.13218,1.13309,1.13205,1.13287,392,True
2019-02-18 11:00:00,1.13285,1.13292,1.13251,1.13259,267,True
2019-02-18 11:30:00,1.13256,1.1332,1.13256,1.13309,205,True
2019-02-18 12:00:00,1.13312,1.13345,1.13287,1.13296,214,True
2019-02-18 12:30:00,1.13293,1.13313,1.13255,1.13313,251,True
2019-02-18 13:00:00,1.13315,1.13317,1.13213,1.13241,288,True
2019-02-18 13:30:00,1.13243,1.13279,1.13221,1.13226,283,True
2019-02-18 14:00:00,1.13229,1.13276,1.13203,1.1322,406,True
2019-02-18 14:30:00,1.13217,1.13248,1.13211,1.13227,180,True
2019-02-18 15:00:00,1.13229,1.1323,1.13134,1.13139,275,True
2019-02-18 15:30:00,1.13136,1.13166,1.13052,1.13074,426,True
2019-02-18 16:00:00,1.13076,1.13106,1.13055,1.13099,372,True
2019-02-18 16:30:00,1.13101,1.13141,1.13068,1.13068,202,True
2019-02-18 17:00:00,1.13067,1.13087,1.13032,1.1306,112,True
2019-02-18 17:30:00,1.13058,1.13116,1.13049,1.13116,93,True
2019-02-18 18:00:00,1.13114,1.1314,1.13112,1.13137,54,True
2019-02-18 18:30:00,1.13134,1.13134,1.13088,1.13115,101,True
2019-02-18 19:00:00,1.13113,1.13117,1.13107,1.13107,41,True
2019-02-18 19:30:00,1.13105,1.13139,1.13105,1.13133,63,True
2019-02-18 20:00:00,1.1313,1.13135,1.13126,1.13135,12,True
2019-02-18 20:30:00,1.13138,1.13186,1.13135,1.13159,117,True
2019-02-18 21:00:00,1.13157,1.13173,1.13138,1.13153,76,True
2019-02-18 21:30:00,1.13145,1.13154,1.13111,1.13132,341,True
2019-02-18 22:00:00,1.13148,1.13163,1.13109,1.13114,31,True
2019-02-18 22:30:00,1.13115,1.13123,1.13105,1.13113,37,True
2019-02-18 23:00:00,1.13112,1.13137,1.1311,1.13124,51,True
2019-02-18 23:30:00,1.13122,1.13129,1.13114,1.13125,31,True
2019-02-19 00:00:00,1.13123,1.1314,1.13109,1.13122,73,True
2019-02-19 00:30:00,1.13119,1.13145,1.13041,1.13064,237,True
2019-02-19 01:00:00,1.13066,1.1308,1.13039,1.13047,118,True
2019-02-19 01:30:00,1.1305,1.13063,1.13033,1.13051,109,True
2019-02-19 02:00:00,1.13049,1.13059,1.13031,1.13042,75,True
2019-02-19 02:30:00,1.1304,1.13043,1.12988,1.1302,100,True
2019-02-19 03:00:00,1.13018,1.1304,1.13009,1.1304,49,True
2019-02-19 03:30:00,1.13038,1.13038,1.12948,1.12961,152,True
2019-02-19 04:00:00,1.12958,1.1299,1.12939,1.12949,112,True
2019-02-19 04:30:00,1.12952,1.12976,1.1294,1.12974,97,True
2019-02-19 05:00:00,1.12972,1.12974,1.12953,1.12971,83,True
2019-02-19 05:30:00,1.12968,1.13006,1.12968,1.13003,113,True
2019-02-19 06:00:00,1.13005,1.13005,1.12943,1.12979,164,True
2019-02-19 06:30:00,1.12976,1.12979,1.12943,1.12969,105,True
2019-02-19 07:00:00,1.12966,1.13058,1.12961,1.13048,238,True
2019-02-19 07:30:00,1.13045,1.13059,1.1297,1.13001,429,True
2019-02-19 08:00:00,1.12999,1.13218,1.12952,1.13193,678,True
2019-02-19 08:30:00,1.13191,1.1325,1.13148,1.13226,510,True
2019-02-19 09:00:00,1.13229,1.13251,1.13063,1.13069,718,True
2019-02-19 09:30:00,1.13067,1.13104,1.13015,1.13048,519,True
2019-02-19 10:00:00,1.13048,1.13104,1.13001,1.13097,386,True
2019-02-19 10:30:00,1.13095,1.13148,1.13038,1.13078,419,True
2019-02-19 11:00:00,1.1308,1.13108,1.12832,1.12852,780,True
2019-02-19 11:30:00,1.1285,1.1286,1.12763,1.12839,773,True
2019-02-19 12:00:00,1.12836,1.12845,1.12773,1.12834,421,True
2019-02-19 12:30:00,1.12837,1.12894,1.12783,1.12879,362,True
2019-02-19 13:00:00,1.12877,1.12954,1.12869,1.12931,631,True
2019-02-19 13:30:00,1.12933,1.13016,1.12918,1.12964,461,True
2019-02-19 14:00:00,1.12967,1.13162,1.12965,1.13132,922,True
2019-02-19 14:30:00,1.1313,1.1323,1.13112,1.13204,762,True
2019-02-19 15:00:00,1.13201,1.13292,1.1317,1.13216,783,True
2019-02-19 15:30:00,1.13219,1.13406,1.1318,1.13347,1026,True
2019-02-19 16:00:00,1.13348,1.13433,1.13291,1.13316,873,True
2019-02-19 16:30:00,1.13318,1.13363,1.13285,1.13287,574,True
2019-02-19 17:00:00,1.13285,1.13451,1.13214,1.13448,750,True
2019-02-19 17:30:00,1.13446,1.13583,1.13442,1.13488,898,True
2019-02-19 18:00:00,1.13485,1.13554,1.13485,1.13502,359,True
2019-02-19 18:30:00,1.135,1.135,1.13458,1.13498,316,True
2019-02-19 19:00:00,1.13496,1.13511,1.13436,1.13465,328,True
2019-02-19 19:30:00,1.13462,1.13466,1.13366,1.13412,284,True
2019-02-19 20:00:00,1.1341,1.13452,1.13401,1.1341,262,True
2019-02-19 20:30:00,1.13407,1.13442,1.13405,1.13435,147,True
2019-02-19 21:00:00,1.13433,1.13433,1.13405,1.13412,55,True
2019-02-19 21:30:00,1.1341,1.13474,1.13404,1.13447,60,True
2019-02-19 22:00:00,1.1345,1.13461,1.13391,1.13419,153,True
2019-02-19 22:30:00,1.13409,1.13426,1.13366,1.13405,169,True
2019-02-19 23:00:00,1.13408,1.13412,1.13394,1.13406,56,True
2019-02-19 23:30:00,1.13408,1.13418,1.13398,1.13407,65,True
2019-02-20 00:00:00,1.13409,1.13459,1.13409,1.13459,132,True
2019-02-20 00:30:00,1.13457,1.13552,1.13418,1.13509,313,True
2019-02-20 01:00:00,1.13507,1.13544,1.13487,1.13542,215,True
2019-02-20 01:30:00,1.1354,1.13567,1.135,1.13553,166,True
2019-02-20 02:00:00,1.1355,1.13563,1.13523,1.1356,124,True
2019-02-20 02:30:00,1.13558,1.13562,1.1351,1.13512,173,True
2019-02-20 03:00:00,1.1351,1.13514,1.13467,1.13481,89,True
2019-02-20 03:30:00,1.13484,1.13484,1.13437,1.13457,92,True
2019-02-20 04:00:00,1.13459,1.13462,1.13428,1.13443,101,True
2019-02-20 04:30:00,1.13445,1.13469,1.13443,1.13445,76,True
2019-02-20 05:00:00,1.13442,1.13466,1.13434,1.13435,70,True
2019-02-20 05:30:00,1.13438,1.13443,1.13384,1.13384,123,True
2019-02-20 06:00:00,1.13384,1.13396,1.13381,1.13381,61,True
2019-02-20 06:30:00,1.1338,1.13406,1.13335,1.13344,267,True
2019-02-20 07:00:00,1.13343,1.13399,1.13322,1.13361,337,True
2019-02-20 07:30:00,1.13364,1.13463,1.13361,1.13443,440,True
2019-02-20 08:00:00,1.13441,1.13538,1.13375,1.13432,653,True
2019-02-20 08:30:00,1.13431,1.13519,1.13407,1.13456,493,True
2019-02-20 09:00:00,1.13454,1.1359,1.13423,1.13559,554,True
2019-02-20 09:30:00,1.13557,1.13562,1.13473,1.13475,369,True
2019-02-20 10:00:00,1.13473,1.13481,1.13381,1.13381,304,True
2019-02-20 10:30:00,1.13379,1.13463,1.13379,1.13431,278,True
2019-02-20 11:00:00,1.13428,1.13428,1.13323,1.13323,329,True
2019-02-20 11:30:00,1.13326,1.13374,1.1331,1.13364,307,True
2019-02-20 12:00:00,1.13361,1.13416,1.13256,1.13414,655,True
2019-02-20 12:30:00,1.13416,1.13467,1.13389,1.13404,427,True
2019-02-20 13:00:00,1.13407,1.13462,1.13369,1.13374,492,True
2019-02-20 13:30:00,1.13378,1.13419,1.13324,1.13373,713,True
2019-02-20 14:00:00,1.13377,1.13415,1.13342,1.13371,669,True
2019-02-20 14:30:00,1.13374,1.134,1.13308,1.13389,464,True
2019-02-20 15:00:00,1.13392,1.13483,1.13365,1.13467,794,True
2019-02-20 15:30:00,1.13465,1.13511,1.13442,1.13496,795,True
2019-02-20 16:00:00,1.13498,1.13636,1.13485,1.1361,820,True
2019-02-20 16:30:00,1.13613,1.13705,1.13601,1.1369,518,True
2019-02-20 17:00:00,1.13688,1.1371,1.13615,1.13622,452,True
2019-02-20 17:30:00,1.1362,1.13695,1.1361,1.13667,380,True
2019-02-20 18:00:00,1.13665,1.13718,1.13659,1.13677,408,True
2019-02-20 18:30:00,1.13676,1.13713,1.13631,1.13648,368,True
2019-02-20 19:00:00,1.13652,1.13679,1.13357,1.13422,2735,True
2019-02-20 19:30:00,1.13419,1.13556,1.13387,1.13518,667,True
2019-02-20 20:00:00,1.1352,1.1352,1.13459,1.13482,444,True
2019-02-20 20:30:00,1.13484,1.13484,1.13408,1.13409,267,True
2019-02-20 21:00:00,1.13406,1.13417,1.13367,1.13369,108,True
2019-02-20 21:30:00,1.13371,1.1339,1.13369,1.13385,87,True
2019-02-20 22:00:00,1.13408,1.13497,1.1339,1.13459,248,True
2019-02-20 22:30:00,1.13453,1.13484,1.13436,1.13465,111,True
2019-02-20 23:00:00,1.1346,1.13463,1.13442,1.13458,56,True
2019-02-20 23:30:00,1.13461,1.13477,1.1345,1.13471,54,True
2019-02-21 00:00:00,1.13473,1.13477,1.13445,1.13453,139,True
2019-02-21 00:30:00,1.13452,1.13491,1.13414,1.13435,273,True
2019-02-21 01:00:00,1.13438,1.13449,1.13346,1.1337,565,True
2019-02-21 01:30:00,1.13368,1.13376,1.13333,1.13352,215,True
2019-02-21 02:00:00,1.13355,1.13395,1.13355,1.13392,83,True
2019-02-21 02:30:00,1.1339,1.13411,1.13361,1.13391,182,True
2019-02-21 03:00:00,1.13388,1.13464,1.13381,1.13439,140,True
2019-02-21 03:30:00,1.13436,1.1351,1.13436,1.13488,176,True
2019-02-21 04:00:00,1.13486,1.13524,1.13478,1.13493,153,True
2019-02-21 04:30:00,1.13496,1.13507,1.13484,1.13505,81,True
2019-02-21 05:00:00,1.13507,1.13537,1.13433,1.13433,251,True
2019-02-21 05:30:00,1.13435,1.13469,1.13364,1.13369,436,True
2019-02-21 06:00:00,1.13369,1.13369,1.13295,1.13309,463,True
2019-02-21 06:30:00,1.13312,1.13339,1.13261,1.13314,286,True
2019-02-21 07:00:00,1.13311,1.13396,1.1323,1.13378,963,True
2019-02-21 07:30:00,1.13375,1.13403,1.13324,1.13354,562,True
2019-02-21 08:00:00,1.13356,1.13635,1.13354,1.13608,1355,True
2019-02-21 08:30:00,1.13609,1.13639,1.13499,1.13575,1353,True
2019-02-21 09:00:00,1.13572,1.13572,1.13282,1.13333,869,True
2019-02-21 09:30:00,1.13332,1.13346,1.13228,1.1328,644,True
2019-02-21 10:00:00,1.13278,1.13365,1.13243,1.13346,473,True
2019-02-21 10:30:00,1.13344,1.13453,1.13335,1.13451,367,True
2019-02-21 11:00:00,1.13448,1.13497,1.13422,1.13437,461,True
2019-02-21 11:30:00,1.13439,1.13508,1.1339,1.13508,363,True
2019-02-21 12:00:00,1.13506,1.13564,1.13503,1.13523,585,True
2019-02-21 12:30:00,1.13524,1.13583,1.13497,1.13523,558,True
2019-02-21 13:00:00,1.13526,1.13573,1.13494,1.13522,642,True
2019-02-21 13:30:00,1.13527,1.13672,1.13522,1.13631,1510,True
2019-02-21 14:00:00,1.13631,1.13663,1.13471,1.1348,837,True
2019-02-21 14:30:00,1.13477,1.13523,1.13397,1.13439,716,True
2019-02-21 15:00:00,1.13437,1.13471,1.13409,1.13433,656,True
2019-02-21 15:30:00,1.13436,1.1353,1.13415,1.1348,837,True
2019-02-21 16:00:00,1.13483,1.13485,1.13316,1.13343,818,True
2019-02-21 16:30:00,1.13341,1.13399,1.13328,1.13389,481,True
2019-02-21 17:00:00,1.13387,1.13389,1.13238,1.13271,528,True
2019-02-21 17:30:00,1.13268,1.1332,1.13263,1.13311,438,True
2019-02-21 18:00:00,1.1331,1.13321,1.13275,1.13299,300,True
2019-02-21 18:30:00,1.13298,1.13331,1.13286,1.13304,300,True
2019-02-21 19:00:00,1.13302,1.13331,1.13276,1.13327,259,True
2019-02-21 19:30:00,1.13324,1.13375,1.13306,1.13369,246,True
2019-02-21 20:00:00,1.13367,1.13368,1.1334,1.13349,121,True
2019-02-21 20:30:00,1.13352,1.13416,1.13342,1.13393,274,True
2019-02-21 21:00:00,1.1339,1.13405,1.13345,1.13346,127,True
2019-02-21 21:30:00,1.13347,1.13393,1.13327,1.13393,174,True
2019-02-21 22:00:00,1.13435,1.13442,1.13341,1.13379,146,True
2019-02-21 22:30:00,1.13387,1.13396,1.13357,1.13378,84,True
2019-02-21 23:00:00,1.13378,1.13402,1.13361,1.13396,121,True
2019-02-21 23:30:00,1.13393,1.1341,1.13388,1.13405,63,True
2019-02-22 00:00:00,1.13403,1.13425,1.13391,1.13415,143,True
2019-02-22 00:30:00,1.13412,1.13416,1.13392,1.13401,131,True
2019-02-22 01:00:00,1.13399,1.13409,1.13368,1.13386,150,True
2019-02-22 01:30:00,1.13385,1.13385,1.1333,1.13382,187,True
2019-02-22 02:00:00,1.13385,1.13404,1.13377,1.13392,99,True
2019-02-22 02:30:00,1.13395,1.13408,1.13381,1.134,108,True
2019-02-22 03:00:00,1.13397,1.13405,1.13325,1.13388,260,True
2019-02-22 03:30:00,1.1339,1.13399,1.1338,1.13396,41,True
2019-02-22 04:00:00,1.13398,1.13398,1.13339,1.13353,92,True
2019-02-22 04:30:00,1.13351,1.13369,1.13334,1.13369,64,True
2019-02-22 05:00:00,1.13367,1.13372,1.1334,1.1334,61,True
2019-02-22 05:30:00,1.13342,1.13394,1.13335,1.13388,96,True
2019-02-22 06:00:00,1.13388,1.13398,1.13369,1.13385,153,True
2019-02-22 06:30:00,1.13387,1.13454,1.13385,1.13443,145,True
2019-02-22 07:00:00,1.13445,1.13499,1.13421,1.13486,329,True
2019-02-22 07:30:00,1.13483,1.1349,1.13445,1.13469,255,True
2019-02-22 08:00:00,1.13467,1.13521,1.13424,1.13479,404,True
2019-02-22 08:30:00,1.13475,1.13507,1.1345,1.13492,284,True
2019-02-22 09:00:00,1.1349,1.13494,1.13389,1.13408,505,True
2019-02-22 09:30:00,1.13411,1.13423,1.13389,1.13407,267,True
2019-02-22 10:00:00,1.13405,1.13409,1.13359,1.1339,326,True
2019-02-22 10:30:00,1.13387,1.13427,1.13358,1.13425,188,True
2019-02-22 11:00:00,1.13427,1.13453,1.13406,1.1341,237,True
2019-02-22 11:30:00,1.13409,1.13423,1.13358,1.13392,314,True
2019-02-22 12:00:00,1.13389,1.13393,1.1332,1.13335,295,True
2019-02-22 12:30:00,1.13333,1.13353,1.13263,1.13275,332,True
2019-02-22 13:00:00,1.13276,1.13362,1.13169,1.13334,943,True
2019-02-22 13:30:00,1.13337,1.13393,1.1329,1.13369,708,True
2019-02-22 14:00:00,1.13368,1.13445,1.13341,1.13386,665,True
2019-02-22 14:30:00,1.13388,1.134,1.13286,1.1335,715,True
2019-02-22 15:00:00,1.13352,1.13439,1.13348,1.13394,644,True
2019-02-22 15:30:00,1.13392,1.13562,1.13387,1.13402,977,True
2019-02-22 16:00:00,1.13405,1.13431,1.13358,1.13397,501,True
2019-02-22 16:30:00,1.13395,1.13456,1.13372,1.13413,476,True
2019-02-22 17:00:00,1.13416,1.13557,1.13327,1.1333,966,True
